order_id,email,transaction_timestamp,total_item_quantity,purchase_revenue_in_usd,unique_items,items
300709,elizabethcoleman@hotmail.com,1592654986661944,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
284392,louispadilla@elliott-peterson.com,1592513156003377,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
283817,harringtonwilliam@lawrence.info,1592510085009303,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
324688,alexanderjackson@williams-griffin.info,1592804023080073,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
323518,abarton@yahoo.com,1592788172059024,1,985.5,1,"""[{""""coupon"""":""""NEWBED10"""""
339812,kayla96@larsen.com,1592924622017185,3,2056.5,2,"""[{""""coupon"""":""""NEWBED10"""""
318549,tsmith@ibarra.com,1592762330746319,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
284091,piercejoshua@yahoo.com,1592511453249867,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
313628,tonyaholder@martinez.biz,1592735543245269,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
284183,smontoya@robinson.com,1592511973669274,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
284388,barbara87@cole.info,1592513149209920,1,1995.0,1,"""[{""""item_id"""":""""M_PREM_K"""""
284485,oklein@kim-may.com,1592513649489908,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
284962,allendeleon@yahoo.com,1592516571996209,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
298465,scastaneda@mckee.com,1592627378989990,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
284706,petersbrianna@tanner.com,1592515062933406,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
287371,sarah40@flores.info,1592543347685067,1,985.5,1,"""[{""""coupon"""":""""NEWBED10"""""
285039,gwilliams12@hotmail.com,1592517137363892,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
285408,summersmichelle@padilla-farmer.net,1592519766202137,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
285461,gjones51@hotmail.com,1592520124063942,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
285469,kathleen946@yahoo.com,1592520183395711,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
285972,cweeks@barrera.org,1592524248833422,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
336220,mendozadavid@hotmail.com,1592893469684178,2,1611.0,2,"""[{""""coupon"""":""""NEWBED10"""""
316541,jonesrobert@peterson.com,1592754018409364,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
286519,tammy14@evans.com,1592530304635327,2,1640.0,2,"""[{""""item_id"""":""""M_STAN_T"""""
286161,martinlarry@spencer-dougherty.org,1592526174228331,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
286857,brianna46@smith.net,1592534982402295,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
337676,brownpam@rose-lewis.com,1592911064471848,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
288158,monicawallace74@gmail.com,1592558498262484,2,1254.0,2,"""[{""""item_id"""":""""M_STAN_K"""""
315511,lrobertson@miller.com,1592749056184440,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
314335,elizabeth728@gmail.com,1592741691113608,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
323391,karen68@bullock-clark.net,1592787008940104,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
288434,marcusdawson@douglas-marshall.com,1592562110949689,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
322826,nelsonkaren@stanley-hernandez.biz,1592782448658264,1,53.1,1,"""[{""""coupon"""":""""NEWBED10"""""
323670,knightmichelle@hotmail.com,1592789722306158,1,53.1,1,"""[{""""coupon"""":""""NEWBED10"""""
289741,ncooper@ruiz.com,1592573662278577,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
331912,mooremichael@garcia.org,1592856496974118,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
289395,zmathews@lopez.biz,1592571215467982,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
301623,alexanderswanson@nichols.com,1592660344454582,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
327001,terrancepalmer@gmail.com,1592831583023804,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
289277,kingsuzanne@mendez-greene.net,1592570283580996,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
289587,fdavis10@gmail.com,1592572628842946,1,119.0,1,"""[{""""item_id"""":""""P_DOWN_S"""""
290388,tharris@murray-robinson.net,1592577523138610,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
325037,cheyenne23@george.com,1592809486513389,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
289653,steve88@bridges.com,1592573089444964,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
290350,nmontgomery@aguilar-moon.com,1592577383162185,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
327429,vickiecase@hotmail.com,1592834578524218,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
307386,shane90@robertson.com,1592682115071981,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
325919,brandy30@bradford.com,1592821971859541,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
326589,wcurtis@marshall.info,1592828525548638,2,1071.0,1,"""[{""""coupon"""":""""NEWBED10"""""
290922,ebennett@gmail.com,1592580389359116,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
325354,james80@gray.com,1592814622637515,1,1525.5,1,"""[{""""coupon"""":""""NEWBED10"""""
291467,nford@stevens.com,1592582900200979,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
291551,greenpatricia@bennett.org,1592583234998994,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
290849,kristen98@miller-bush.com,1592580019049641,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
291457,nicole7443@gmail.com,1592582822462306,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
291762,rcrawford@white.info,1592584118824756,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
292364,andrea23@yahoo.com,1592586735315773,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
291586,rickphillips@gmail.com,1592583368284802,1,1695.0,1,"""[{""""item_id"""":""""M_PREM_F"""""
292650,annhansen@kelly.com,1592588151187840,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
293240,johnsonjoshua52@hotmail.com,1592590539320018,1,1095.0,1,"""[{""""item_id"""":""""M_PREM_T"""""
337486,sharonberry@gmail.com,1592909358370500,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
293087,christensenlinda@gmail.com,1592589946299964,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
292902,christy63@garcia.info,1592589195843004,1,1695.0,1,"""[{""""item_id"""":""""M_PREM_F"""""
325515,brian06@harrison-hart.com,1592816869536556,2,1071.0,1,"""[{""""coupon"""":""""NEWBED10"""""
292883,jgonzales@green-mcpherson.com,1592589077073101,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
312384,castanedaemma@gmail.com,1592718955859024,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
333693,mirandaball@yahoo.com,1592866027292933,2,903.6,2,"""[{""""coupon"""":""""NEWBED10"""""
337526,ybarnes@green.info,1592909794354954,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
351650,qreyes@yahoo.com,1593007401747645,1,71.10000000000001,1,"""[{""""coupon"""":""""NEWBED10"""""
294408,dsmith@watkins-macdonald.com,1592595507156908,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
321141,hawkinsmichael@higgins.biz,1592772716652432,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
335460,zachary49@turner.biz,1592882981671700,2,1071.0,1,"""[{""""coupon"""":""""NEWBED10"""""
337012,aatkinson@mcintyre.com,1592903856234990,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
338186,princejoshua@hotmail.com,1592915074188969,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
294825,smithrobert@johnson.com,1592597417027354,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
337714,davisnathaniel@hanson.com,1592911305906302,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
336208,mayerstephen@ray-curtis.com,1592893290140711,2,1971.0,1,"""[{""""coupon"""":""""NEWBED10"""""
315075,twilliams@hernandez.info,1592746630685628,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
337786,moorejill@howard-hamilton.com,1592911934469919,2,1182.6,2,"""[{""""coupon"""":""""NEWBED10"""""
329565,jennifer24@gordon.com,1592845733594500,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
296154,jilljohnson78@gmail.com,1592604357080431,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
296113,lambstephanie@gmail.com,1592604151691344,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
326545,wrightdavid@grant-johnson.com,1592828138579847,2,588.6,2,"""[{""""coupon"""":""""NEWBED10"""""
334891,sspencer@evans.biz,1592876045459716,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
296480,madeline73@delgado.com,1592606270750843,1,1095.0,1,"""[{""""item_id"""":""""M_PREM_T"""""
335274,brooke82@gmail.com,1592880223801701,2,1146.6,2,"""[{""""coupon"""":""""NEWBED10"""""
296840,devans@gmail.com,1592608762463010,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
296104,tcook@bryan.net,1592604093469616,2,1354.0,2,"""[{""""item_id"""":""""M_STAN_K"""""
295503,logandonald@hancock.com,1592600727365248,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
296157,stevensonjulie@gmail.com,1592604371226651,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
337171,angelica32@porter-cooper.info,1592905805416326,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
296144,gphillips84@yahoo.com,1592604319828934,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
323625,perezwayne@kelly.info,1592789237450477,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
296920,zacharymiller@sanchez.com,1592609304727418,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
297000,matthew43@neal.com,1592610025603107,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
326399,ijones39@gmail.com,1592826732847048,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
297206,angelaacevedo@yahoo.com,1592611635356152,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
297707,erinroberson@gmail.com,1592616319171188,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
338351,johnburgess@henry.com,1592916381968356,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
336107,hughesdale@gonzalez-caldwell.com,1592891731494339,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
297671,jayolsen@gmail.com,1592615950271540,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
335402,katie99@hotmail.com,1592882076957685,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
297501,leesherry@yahoo.com,1592614312761942,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
324603,michaelthompson@flores.com,1592802688212329,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
333810,wuchristy@hotmail.com,1592866788576923,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
298015,david57@hill.com,1592620396363412,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
299372,richardkey@gmail.com,1592642212035012,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
300507,jacob29@allison-simon.com,1592653553007359,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
327527,manuel07@hotmail.com,1592835159869443,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
300636,aevans@velazquez.org,1592654461728958,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
335495,fwebb@barnes.com,1592883456423552,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
300991,qshepherd@hansen.com,1592656703611185,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
332396,vasquezmicheal@morrison-russell.biz,1592858750467930,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
300946,gabriella74@stout.com,1592656531816789,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
301030,danielle05@hotmail.com,1592656938830810,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
338024,alexandra33@flores.info,1592913857003593,2,1047.6,2,"""[{""""coupon"""":""""NEWBED10"""""
301383,oconley@hotmail.com,1592659010491568,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
301728,nbecker55@hotmail.com,1592660931310803,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
346249,qthomas@norman.net,1592954036024511,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
341687,leeteresa@schroeder-vasquez.biz,1592932808566799,1,53.1,1,"""[{""""coupon"""":""""NEWBED10"""""
333988,michael42@evans-houston.com,1592868162827364,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
335716,lgolden@scott.net,1592886428255041,1,985.5,1,"""[{""""coupon"""":""""NEWBED10"""""
324993,woodmichael@hotmail.com,1592808758191177,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
302531,wilsonmelissa@bailey-lambert.com,1592664405038761,2,2290.0,2,"""[{""""item_id"""":""""M_PREM_F"""""
339080,michael4756@hotmail.com,1592920871698924,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
301675,alexanderangela@mathews-meyer.com,1592660621443905,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
324886,peter70@yahoo.com,1592807049939406,2,1071.0,1,"""[{""""coupon"""":""""NEWBED10"""""
302074,briansharp@leon.com,1592662494373072,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
349828,mary9483@gmail.com,1592993125798170,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
302521,wsmith95@gmail.com,1592664363330079,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
352014,lopezbrian@gmail.com,1593009580770790,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
302228,whitney39@marshall-barnett.info,1592663170496105,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
359400,trevormaldonado@gmail.com,1593050375463314,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
329466,moyerdawn@yahoo.com,1592845339708106,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
370683,robert83@proctor-johnston.com,1593140728815760,1,1615.5,1,"""[{""""coupon"""":""""NEWBED10"""""
302601,angelajones58@gmail.com,1592664670112982,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
327097,qrodriguez@davis.info,1592832283689155,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
302965,ariaskimberly@gmail.com,1592666205959968,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
302944,kelleymelissa@gmail.com,1592666140091748,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
303998,traceykelly@cook.com,1592670056089423,1,1995.0,1,"""[{""""item_id"""":""""M_PREM_K"""""
333406,ksingh84@hotmail.com,1592864157995413,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
304482,jeffrey18@monroe-krueger.biz,1592671835182561,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
327413,jillian37@yahoo.com,1592834472374415,1,985.5,1,"""[{""""coupon"""":""""NEWBED10"""""
304536,vclarke@yahoo.com,1592672031080866,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
304184,stefanieharding@yahoo.com,1592670838460588,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
344612,teresaharmon@yahoo.com,1592945301725305,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
303792,robertwilliams@kelly-long.com,1592669277302393,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
339101,ncox@daniel.com,1592921025148032,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
303844,hodgeanna@gmail.com,1592669473363346,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
303802,marymorris@bailey-ray.org,1592669310787499,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
304496,stephanieramirez65@hotmail.com,1592671898623227,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
304390,lnavarro@garza-anderson.info,1592671511951478,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
346142,josesharp@gmail.com,1592953405979448,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
304581,riveraaaron45@yahoo.com,1592672189703557,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
305307,adambrandt@lewis-sparks.com,1592674775862462,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
332351,kacevedo@morgan-robinson.com,1592858462007667,1,1525.5,1,"""[{""""coupon"""":""""NEWBED10"""""
304409,vramirez@phillips.biz,1592671569042613,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
305594,carpenterchristopher@barber.com,1592675709481864,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
358238,smerritt44@yahoo.com,1593039909930317,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
304573,jacob60@ross-andrews.com,1592672150900406,1,1095.0,1,"""[{""""item_id"""":""""M_PREM_T"""""
361069,escobarbenjamin@gordon-owen.biz,1593073899849587,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
346084,cboyd@cox.com,1592953081366258,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
347571,coreydavis@gmail.com,1592965021205265,2,588.6,2,"""[{""""coupon"""":""""NEWBED10"""""
305083,cschroeder@hotmail.com,1592673959119039,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
357540,ywelch@richard-savage.com,1593035674582088,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
353381,chelsey77@gmail.com,1593016249962475,1,1615.5,1,"""[{""""coupon"""":""""NEWBED10"""""
348696,morgancindy@kemp.com,1592978523877970,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
331220,stacydavis@yahoo.com,1592853351579468,1,985.5,1,"""[{""""coupon"""":""""NEWBED10"""""
307030,hancockstephen@yahoo.com,1592680780078869,2,654.0,2,"""[{""""item_id"""":""""M_STAN_T"""""
336246,christensenjamie@martin-navarro.com,1592893786971630,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
306964,agreen35@gmail.com,1592680526593557,1,1095.0,1,"""[{""""item_id"""":""""M_PREM_T"""""
306035,ksmith@peterson.com,1592677207407878,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
362351,christopherhogan@gmail.com,1593087437767656,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
338960,angelstewart@hotmail.com,1592920201798283,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
307079,kylebean@weeks-griffin.com,1592680942257001,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
341801,justin15@gmail.com,1592933208834764,2,588.6,2,"""[{""""coupon"""":""""NEWBED10"""""
307459,jdavis@lawrence-morales.net,1592682416691958,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
307361,brenda0190@yahoo.com,1592682016564205,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
341499,opope@hansen.info,1592932100453143,2,1386.0,2,"""[{""""coupon"""":""""NEWBED10"""""
307654,davisdebra3@yahoo.com,1592683222322780,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
308584,irangel@miller.com,1592686885944323,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
349103,claysteven@hotmail.com,1592984034150201,2,1182.6,2,"""[{""""coupon"""":""""NEWBED10"""""
308185,ttodd@carter.com,1592685358360705,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
308138,harveyjuan@hotmail.com,1592685172932110,1,59.0,1,"""[{""""item_id"""":""""P_FOAM_S"""""
334581,fitzpatrickmargaret@travis.info,1592873149178846,1,985.5,1,"""[{""""coupon"""":""""NEWBED10"""""
308485,joshuapatterson@wright.com,1592686475748910,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
308572,barry03@yahoo.com,1592686841414838,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
309163,melissalarson@cardenas.com,1592689762388089,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
308458,michelle85@buchanan-cabrera.net,1592686359776833,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
308738,diazmaria84@hotmail.com,1592687620589845,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
308794,ograham@herman.com,1592687879587102,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
337764,brandon84@gmail.com,1592911789379536,1,1795.5,1,"""[{""""coupon"""":""""NEWBED10"""""
309574,reginald50@yahoo.com,1592691801181140,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
348098,andre34@williams.com,1592970788993088,1,940.5,1,"""[{""""coupon"""":""""NEWBED10"""""
347694,benjaminbutler@gmail.com,1592966276308090,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
309301,rhawkins@cook.org,1592690424525263,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
338443,delgadoralph@young-sawyer.info,1592917064098244,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
309689,csoto@fitzpatrick-adams.info,1592692514634640,2,1190.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
309686,brittanyedwards@hotmail.com,1592692495655997,1,945.0,1,"""[{""""item_id"""":""""M_STAN_F"""""
310002,deanna14@gmail.com,1592694381118920,2,1204.0,2,"""[{""""item_id"""":""""M_STAN_Q"""""
310133,anna08@gmail.com,1592695243803625,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
310072,silvajesse@hotmail.com,1592694882537817,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
340698,martinezcrystal@yahoo.com,1592928558244132,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
330668,brittanyprice@gardner.info,1592850575528507,1,1615.5,1,"""[{""""coupon"""":""""NEWBED10"""""
310214,rebecca15@barry.com,1592695695455476,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
346342,ryan71@turner-anderson.org,1592954720200078,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
310137,npowell@rose-grant.net,1592695253755482,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
310427,muellerdavid@williams.com,1592697103472800,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
361158,qbaldwin60@hotmail.com,1593075246212249,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
355205,gregory11@phillips-oliver.com,1593024169775528,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
310563,javierbriggs@hotmail.com,1592698078800258,2,2840.0,2,"""[{""""item_id"""":""""M_STAN_Q"""""
349743,danayoung@smith.com,1592992173764090,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
311232,sarawilliams16@yahoo.com,1592703604597710,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
368058,hopkinssharon@bautista-frost.org,1593118471188711,3,2776.5,3,"""[{""""coupon"""":""""NEWBED10"""""
313295,garrisongary@williams.com,1592731998666082,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
314000,brownshelby95@yahoo.com,1592738956856459,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
313665,gbrown25@hotmail.com,1592735902449800,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
340057,darryl67@yahoo.com,1592925730664979,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
314247,maria6811@yahoo.com,1592741164108820,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
362598,ggarcia57@yahoo.com,1593089380181636,2,1926.0,2,"""[{""""coupon"""":""""NEWBED10"""""
314552,austinjohnston@yahoo.com,1592743473893366,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
350065,aevans78@hotmail.com,1592995582517092,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
315532,gcrawford31@yahoo.com,1592749150098664,4,2954.0,4,"""[{""""item_id"""":""""M_STAN_T"""""
314699,nstephens@gmail.com,1592744389921784,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
314946,lisa44@yahoo.com,1592745822380051,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
365432,beth0773@gmail.com,1593105422634510,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
349237,thomashansen@diaz.biz,1592985582764145,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
316497,jduke@yahoo.com,1592753803363546,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
360574,mary384@yahoo.com,1593066607015231,1,1525.5,1,"""[{""""coupon"""":""""NEWBED10"""""
315871,lawsonbrian@gmail.com,1592750858873120,2,1790.0,2,"""[{""""item_id"""":""""M_STAN_K"""""
316117,nataliehill@gmail.com,1592752011698627,1,1045.0,1,"""[{""""item_id"""":""""M_STAN_Q"""""
349813,tracy7834@gmail.com,1592992990080452,1,1075.5,1,"""[{""""coupon"""":""""NEWBED10"""""
340743,benjaminbarr@gmail.com,1592928774188439,2,1881.0,1,"""[{""""coupon"""":""""NEWBED10"""""
352171,sarawright@hotmail.com,1593010441326312,2,2016.0,2,"""[{""""coupon"""":""""NEWBED10"""""
316747,gschultz@gmail.com,1592754903477080,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
360846,stephanie6023@gmail.com,1593070716750994,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
316223,nortondaniel@gmail.com,1592752522131175,1,119.0,1,"""[{""""item_id"""":""""P_DOWN_S"""""
317087,fmorgan19@hotmail.com,1592756396127166,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
363260,timothy64@grant-carter.info,1593093770411537,2,1386.0,2,"""[{""""coupon"""":""""NEWBED10"""""
317126,hermancody@ferguson.info,1592756549407182,1,1095.0,1,"""[{""""item_id"""":""""M_PREM_T"""""
317193,teresa73@gmail.com,1592756846326559,1,1795.0,1,"""[{""""item_id"""":""""M_PREM_Q"""""
365691,cathy66@yahoo.com,1593106636762626,1,535.5,1,"""[{""""coupon"""":""""NEWBED10"""""
318750,ucline@ross-alexander.com,1592763047389424,1,1195.0,1,"""[{""""item_id"""":""""M_STAN_K"""""
335378,amanda1885@yahoo.com,1592881817688088,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
318180,stewartlinda@hotmail.com,1592760948060501,1,1995.0,1,"""[{""""item_id"""":""""M_PREM_K"""""
348808,michaelmoreno@steele-knight.com,1592979938106102,1,850.5,1,"""[{""""coupon"""":""""NEWBED10"""""
317934,joneskevin@walls.com,1592760018300749,1,595.0,1,"""[{""""item_id"""":""""M_STAN_T"""""
360250,jerrywatts@smith-morris.org,1593061684772195,2,993.6,2,"""[{""""coupon"""":""""NEWBED10"""""
